"","ID","CALAGUA","ESCASEZ","Falta_ab","falla_AB","inf","PRESHDRL","SUBSIDE","USOSUEL","PRESME","dev_agua","FALTA_D","gasto","Pet_del_dren","abast","edad","Pop_ageb","I_ix","S_M","S_sd","F_M","F_sd"
"1866",3045,0.364123622299041,0,0.0625,0.25,0.1232,0.991616171767742,0,0.134834112839264,0.0625,0,1,0,1,34,18,1729,0.61706,0,0,0,0
"1867",3046,0.604891169215581,0,0.0625,0.25,0.2438,0.301269505102058,0,0.700759621123976,0.125,0,1,0,1,36,18,2044,0.6151,0,0,0,0
"1868",3047,0.625220239199237,0,0.0625,0.125,0.461,0.145323295812042,0,0.164625382738871,0.0625,0,1,0,1,138,14,3673,0.58301,0,0,0,0
"1869",3048,0.389296130759792,0,0.0625,0.25,0.2111,0.532061133061872,0,0.660893948445016,0.0625,0,1,0,1,65,18,2837,0.67878,0,0,0,0
"1870",3049,0.384097502577847,0,0.0625,0.0625,0.9399,0.501231864263828,0,0.816379929853575,0.125,0,1,0,1,10,9,2066,0.64404,0,0,0,0
"1871",3050,0.038853030776207,0,0.0625,0.0625,0.9733,0.923039703976523,0,0.723183371062811,0.0625,0,1,0,0.5,128,9,463,0.54777,0,0,0,0
"1872",3085,0.44078375082495,0,0.0625,0.25,0.3487,0.853786136818544,0,0.561574382884337,0.125,0,1,0,1,146,18,4229,0.61803,0,0,0,0
"1873",3086,0.352822442160751,0,0.0625,0.25,0.1907,0.173665230819106,0,0.240762011155272,0.0625,0,1,0,1,103,18,3963,0.66871,0,0,0,0
"1874",3087,0.523911691289915,0,0.0625,0.25,0.2776,0.049309286748633,0,0.23523935767626,0.0625,0,1,0,1,65,18,2683,0.69124,0,0,0,0
"1875",3088,0.713619886875649,0,0.0625,0.0625,0.4495,0.246352144905129,0,0.26719220533462,0.0625,0,1,0,1,91,9,2949,0.62886,0,0,0,0
"1876",3089,0.009346018068605,0,0.0625,0.25,0.6526,0.062836063287497,0,0.908355863944313,0.0625,0,1,0,1,3,18,223,0.66949,0,0,0,0
"1877",3090,0.506628345931938,0,0.0625,0.0625,0.9578,0.284217192215167,0,0.038242169236458,0.0625,0,1,0,1,7,9,95,0.5302,0,0,0,0
"1878",3091,0.615460483477235,0,0.0625,0.0625,0.2223,0.127495878342594,0,0.647589869451944,0.0625,0,1,0,1,19,9,555,0.61093,0,0,0,0
"1879",3092,0.921296596570742,0,0.0625,0.25,0.1703,0.062546307688949,0,0.799395524390569,0.0625,0,1,0,1,3,18,147,0.70336,0,0,0,0
"1880",3093,0.17956426266794,0,0.0625,0.0625,0.8655,0.355073722648067,0,0.20631221755831,0.0625,0,1,0,1,0,9,84,0.57334,0,0,0,0
"1881",3094,0.894549128369947,0,0.0625,0.0313,0.5776,0.660727397511143,0,0.223516253518883,0.0625,0,1,0,1,0,6,983,0.64208,0,0,0,0
"1882",3095,0.018829117168993,0,0.125,0.0625,0.3776,0.543318889038728,1,0.546233459761604,0.0625,0,1,0,1,296,9,2149,0.5624,0,0,0,0
"1883",3096,0.060331722016232,0,0.125,0.0625,0.0262,0.847728395999361,1,0.373797780333354,0.0625,0,1,0,1,303,9,2426,0.50007,0,0,0,0
"1884",3097,0.227911630834015,0,0.25,0.25,0.087,0.691644298753905,1,0.524410682427608,0.0625,0,1,0,1,522,18,2231,0.47193,0,0,0,0
"1885",3098,0.028817228202322,0,0.5,0.0625,0.6483,0.345884904088023,1,0.188207744164423,0.0625,0,1,0,1,787,9,2527,0.39435,0,0,0,0
"1886",3099,0.969869565225865,0,0.25,0.25,0.0533,0.311417798451584,1,0.847453497439625,0.0625,0,1,0,1,350,18,4239,0.58343,0,0,0,0
"1887",3100,0.975288463008858,0,0.125,0.25,0.4322,0.000897156190426,1,0.418555967959669,0.125,0,1,0,1,189,18,2479,0.59307,0,0,0,0
"1888",3101,0.889968350681268,0,0.125,0.25,0.3463,0.759321208729863,1,0.805056707009467,0.0625,0,1,0,1,179,18,3160,0.64471,0,0,0,0
"1889",3102,0.112609162256296,0,0.0625,0.25,0.2222,0.73723267334471,1,0.131815844710021,0.0625,0,1,0,1,61,18,2699,0.58237,0,0,0,0
"1890",3103,0.494775691566697,0,0.5,0.125,0.7696,0.424106026908842,0,0.430384102522338,0.0625,0,1,0,1,1011,14,5237,0.5453,0,0,0,0
"1891",3105,0.216463673229673,0,0.0625,0.0625,0.04,0.955760239019258,0,0.085899707298022,0.0625,0,1,0,0.5,57,9,72,0,0,0,0,0
"1892",3106,0.8677858476082,0,0.125,0.125,0.2204,0.778352553911793,1,0.449940150957315,0.0625,0,1,0,1,315,14,3889,0.47584,0,0,0,0
"1893",3107,0.884356286532256,0,0.125,0.125,0.4158,0.406208845349455,1,0.927102293346533,0.0625,0,1,0,1,230,14,4024,0.5324,0,0,0,0
"1894",3108,0.304442239333629,0,0.0625,0.125,0.3472,0.720926515828481,1,0.707174007507061,0.0625,0,1,0,1,155,14,4866,0.58227,0,0,0,0
"1895",3109,0.199536623100225,0,0.0625,0.0625,0.5884,0.708191992604613,1,0.241225369282662,0.0625,0,1,0,1,48,9,2288,0.64832,0,0,0,0
"1896",3110,0.018493804932568,0,0.0625,0.0625,0.5877,0.602455416695948,0,0.892647615741849,0.125,0,1,0,1,139,9,1766,0.54649,0,0,0,0
"1897",3111,0.445483378309999,0,0.0625,0.0625,0.1318,0.275877458567799,1,0.148813205988593,0.0625,0,1,0,0.25,61,9,160,0,0,0,0,0
"1898",3112,0.204727516971939,0,0.0625,0.0625,0.9471,0.31237062957081,0,0.358464866395614,0.125,0,1,0,0.25,40,9,45,0,0,0,0,0
"1899",3113,0.332937820294021,0,0.0625,0.0625,0.9191,0.941429732723651,0,0.98595991871846,0.0625,0,1,0,0.5,192,9,417,0,0,0,0,0
"1900",3114,0.684293723806194,0,0.0625,0.0625,0.7169,0.14088873240078,1,0.717812995617678,0.0625,0,1,0,1,0,9,114,0.48846,0,0,0,0
"1901",3115,0.670515126600471,0,0.0625,0.0625,0.4658,0.40775140843418,1,0.821586007782139,0.0625,0,1,0,0.5,0,9,70,0.43869,0,0,0,0
"1902",3116,0.813008644950998,0,0.0625,0.0625,0.1612,0.889339579614354,1,0.38162263522556,0.0625,0,1,0,0.5,14,9,94,0,0,0,0,0
"1903",3117,0.728127511246851,0,0.0625,0.0313,0.2196,0.901331924339752,0,0.437817088585045,0.0625,0,1,0,0.5,3,6,51,0,0,0,0,0
"1904",3118,0.405585920632301,0,0.0625,0.25,0.4153,0.073458095861523,0,0.326695577905406,0.25,0,1,0,1,56,18,2716,0.89576,0,0,0,0
"1905",3119,0.858656561996907,0,0.0625,0.25,0.542,0.498915789811752,0,0.114494747678493,0.25,0,1,0,1,32,18,4068,0.8495,0,0,0,0
"1906",3120,0.824582700543439,0,0.0625,0.0625,0.0951,0.768293259833697,0,0.009199853792664,0.0625,0,1,0,1,101,9,5013,0.81826,0,0,0,0
"1907",3121,0.0947105670812,0,0.0625,0.0625,0.3713,0.030566347311921,0,0.224292327607642,0.0625,0,1,0,1,76,9,4376,0.85309,0,0,0,0
"1908",3122,0.709621313508122,0,0.0625,0.25,0.119,0.475667842582045,0,0.13816034734825,0.0625,0,1,0,1,146,18,4963,0.84745,0,0,0,0
"1909",3123,0.071403013398681,0,0.0625,0.25,0.9395,0.845847535390454,0,0.847012609539658,0.125,0,1,0,1,31,18,3424,0.71038,0,0,0,0
"1910",3124,0.443975833132342,0,0.0625,0.25,0.3707,0.361050363996763,0,0.784615120065004,0.0625,0,1,0,1,41,18,4196,0.66705,0,0,0,0
"1911",3125,0.20710757249894,0,0.0625,0.25,0.1073,0.398716910006048,0,0.224687307535639,0.0625,0,1,0,1,22,18,1840,0.68985,0,0,0,0
"1912",3126,0.166575867022954,0,0.125,0.25,0.0759,0.29731566874693,0,0.486718995244786,0.125,0,1,0,1,228,18,3026,0.64302,0,0,0,0
"1913",3127,0.62736610439653,0,0.0625,0.25,0.4918,0.876889633609742,0,0.622558444652954,0.125,0,1,0,1,44,18,1825,0.6435,0,0,0,0
"1914",3128,0.917640301020983,0,0.0625,0.25,0.0913,0.936141989386349,0,0.19440592185162,0.125,0,1,0,1,34,18,4085,0.66203,0,0,0,0
"1915",3129,0.447481436224652,0,0.0625,0.25,0.2337,0.285781211061929,0,0.33946512073961,0.0625,0,1,0,1,74,18,3444,0.65051,0,0,0,0
"1916",3130,0.984007741114347,0,0.0625,0.25,0.3167,0.1981551914237,0,0.458110451359429,0.0625,0,1,0,1,39,18,2530,0.66752,0,0,0,0
"1917",3131,0.496116899088806,0,0.0625,0.25,0.0574,0.937804348515793,0,0.481037792649882,0.0625,0,1,0,1,82,18,3443,0.59435,0,0,0,0
"1918",3132,0.201378718776794,0,0.0625,0.25,0.1618,0.145826899370509,0,0.586068455711857,0.0625,0,1,0,1,8,18,483,0.74772,0,0,0,0
"1919",3133,0.298327885680076,0,0.0625,0.25,0.8881,0.914041946885,0,0.820989218922828,0.0625,0,1,0,1,149,18,4420,0.52911,0,0,0,0
"1920",3134,0.694959505461993,0,0.0625,0.0625,0.5053,0.548403629830932,0,0.248783999673596,0.0625,0,1,0,1,129,9,7295,0.77594,0,0,0,0
"1921",3135,0.476470740275784,0,0.25,0.0625,0.6114,0.49042182590661,0,0.495343296016921,0.0625,0,1,0,1,505,9,12135,0.70281,0,0,0,0
"1922",3136,0.549514940171441,0,0.0625,0.25,0.2588,0.274722542354015,0,0.908381882422209,0.125,0,1,0,1,148,18,5754,0.63784,0,0,0,0
"1923",3137,0.282918973874832,0,0.0625,0.25,0.7932,0.630072095440995,0,0.355580092359721,0.0625,0,1,0,1,48,18,4518,0.64353,0,0,0,0
"1924",3138,0.202378263735853,0,0.0625,0.25,0.9817,0.262955222212312,0,0.232337542278448,0.0625,0,1,0,1,40,18,3327,0.64967,0,0,0,0
"1925",3139,0.544358232541424,0,0.0625,0.25,0.3818,0.508516229539108,0,0.990639410029282,0.0625,0,1,0,1,40,18,3204,0.65037,0,0,0,0
"1926",3140,0.398339256727083,0,0.0625,0.125,0.7202,0.810171223833667,0,0.920417245827229,0.0625,0,1,0,1,13,14,1834,0.59188,0,0,0,0
"1927",3141,0.945445710688653,0,0.0625,0.0625,0.3556,0.226984575145454,0,0.156743499618915,0.0625,0,1,0,1,6,9,799,0.78119,0,0,0,0
"1928",3142,0.909009798838805,0,0.0625,0.0625,0.0118,0.240123829883707,0,0.621013015088234,0.0625,0,1,0,1,15,9,961,0.85264,0,0,0,0
"1929",3143,0.819518114393022,0,0.0625,0.0625,0.6029,0.150303772074736,0,0.282860076443027,0.0625,0,1,0,1,70,9,4343,0.85603,0,0,0,0
"1930",3144,0.404089521147846,0,0.0625,0.0625,0.0524,0.536778958630792,0,0.425323446199543,0.0625,0,1,0,1,75,9,4415,0.81725,0,0,0,0
"1931",3145,0.451955739571459,0,0.0625,0.0625,0.4409,0.251799190258991,0,0.811827123705511,0.25,0,1,0,1,82,9,1649,0.79,0,0,0,0
"1932",3146,0.690082379984299,0,0.125,0.0625,0.5064,0.72462306155032,0,0.648010047772724,0.125,0,1,0,1,218,9,1255,0.87947,0,0,0,0
"1933",3147,0.981972043834077,0,0.0625,0.0313,0.2266,0.12301853725297,0,0.583630470417458,0.125,0,1,0,1,0,6,62,0.61787,0,0,0,0
"1934",3148,0.418584002105697,0,0.0625,0.0625,0.2877,0.152884783138856,0,0.380000697924272,0.0625,0,1,0,1,128,9,8544,0.73193,0,0,0,0
"1935",3149,0.597240043528227,0,0.0625,0.0625,0.5733,0.538409160380593,0,0.515963204853274,0.0625,0,1,0,1,50,9,8842,0.71062,0,0,0,0
"1936",3150,0.113883519802679,0,0.125,0.0625,0.9351,0.528585538045345,1,0.557582359358204,0.25,0,1,0,1,190,9,9355,0.76236,0,0,0,0
"1937",3151,0.807917855553596,0,0.0625,0.0625,0.9499,0.199522958075595,1,0.16940890527728,0.0625,0,1,0,1,84,9,10743,0.78952,0,0,0,0
"1938",3152,0.446425334985285,0,0.0625,0.0625,0.1662,0.360187017274249,1,0.236048152300606,0.0625,0,1,0,1,77,9,8574,0.82717,0,0,0,0
"1939",3153,0.909065629273433,0,0.0625,0.0625,0.0238,0.318264292724946,1,0.964155631906265,0.0625,0,1,0,1,82,9,10757,0.81384,0,0,0,0
"1940",3154,0.59669334384755,0,0.0625,0.0625,0.7573,0.939092144931504,1,0.506111528248537,0.0625,0,1,0,1,5,9,6160,0.83713,0,0,0,0
"1941",3155,0.843792586711269,0,0.0625,0.0313,0.4988,0.841011341014321,0,0.544977773237783,0.125,0,1,0,1,38,6,3575,0.91412,0,0,0,0
"1942",3156,0.984916596905098,0,0.0625,0.0313,0.1485,0.482151738518899,0,0.353448831937681,0.125,0,1,0,1,55,6,5869,0.7503,0,0,0,0
"1943",3157,0.675639069277947,0,0.0625,0.0313,0.9045,0.287426030744063,0,0.87628189495027,0.0625,0,1,0,1,63,6,3575,0.81131,0,0,0,0
"1944",3158,0.711413631289166,0,0.0625,0.0313,0.369,0.851001198933317,0,0.057530585987925,0.0625,0,1,0,1,129,6,11257,0.63079,0,0,0,0
"1945",3159,0.393029515490461,0,0.0625,0.0313,0.3942,0.177816241467077,0,0.272503696663554,0.125,0,1,0,1,126,6,8660,0.66235,0,0,0,0
"1946",3160,0.491623395029304,0,0.0625,0.0313,0.5655,0.57694740426155,0,0.187344617427515,0.0625,0,1,0,1,60,6,8564,0.75636,0,0,0,0
"1947",3161,0.008018456320344,0,0.0625,0.0313,0.0808,0.296837282434903,0,0.33700798335168,0.0625,0,1,0,1,83,6,20183,0.77733,0,0,0,0
"1948",3162,0.216947828202525,0,0.0625,0.0313,0.556,0.716339759495555,0,0.796477341759875,0.0625,0,1,0,1,34,6,4732,0.72235,0,0,0,0
"1949",3163,0.41398517801918,0,0.0625,0.0313,0.6716,0.475660219118015,0,0.529410539982822,0.0625,0,1,0,1,5,6,1235,0.70887,0,0,0,0
"1950",3164,0.631843425760848,0,0.0625,0.0313,0.4039,0.630998985409769,0,0.21355358349381,0.0625,0,1,0,1,67,6,5672,0.74782,0,0,0,0
"1951",3165,0.541399167767419,0,0.0625,0.0625,0.7454,0.845021572314853,0,0.457692590455317,0.0625,0,1,0,0.5,6,9,46,0.56662,0,0,0,0
"1952",3166,0.140341775353946,0,0.0625,0.0313,0.4037,0.623792009245827,0,0.019656942989212,0.0625,0,1,0,1,3,6,315,0.80188,0,0,0,0
"1953",3167,0.345332097520865,0,0.0625,0.0313,0.1008,0.185137877417379,0,0.750547547181962,0.25,0,1,0,0.25,117,6,171,0.50754,0,0,0,0
"1954",3168,0.747208395625027,0,0.0625,0.0156,0.8017,0.827071092563441,0,0.95539985864983,0.0625,0,1,0,1,0,4,40,0.58201,0,0,0,0
"1955",3169,0.458028283145525,0,0.0625,0.125,0.1529,0.570069909701067,0,0.50598667356371,0.0625,0,1,0,1,13,14,1793,0.67172,0,0,0,0
"1956",3170,0.63914214430106,0,0.0625,0.25,0.6811,0.126106371459399,0,0.516410748747919,0.0625,0,1,0,1,54,18,3551,0.62305,0,0,0,0
"1957",3171,0.363050936081445,0,0.0625,0.25,0.4557,0.757745539988351,0,0.610637802099377,0.0625,0,1,0,1,84,18,3718,0.60328,0,0,0,0
"1958",3172,0.162972097877044,0,0.125,0.25,0.9357,0.709255505642677,0,0.152079659146213,0.0625,0,1,0,1,170,18,4790,0.59081,0,0,0,0
"1959",3173,0.063134181866345,0,0.0625,0.25,0.0026,0.683699657027805,0,0.572864073158831,0.125,0,1,0,1,57,18,5113,0.59638,0,0,0,0
"1960",3174,0.528060472161,0,0.125,0.125,0.7566,0.396732195910741,0,0.228560623348961,0.125,0,1,0,1,178,14,5229,0.58607,0,0,0,0
"1961",3175,0.845713247843506,0,0.0625,0.125,0.3713,0.975775279172522,0,0.215391843256716,0.0625,0,1,0,1,24,14,853,0.66511,0,0,0,0
"1962",3176,0.560383363699435,0,0.0625,0.0625,0.5153,0.530468684721724,0,0.437846042029625,0.0625,0,1,0,1,67,9,855,0.54709,0,0,0,0
"1963",3177,0.164256131100371,0,0.0625,0.0625,0.909,0.1417283939568,0,0.559848642366728,0.0625,0,1,0,1,89,9,3777,0.63991,0,0,0,0
"1964",3178,0.337304266468438,0,0.0625,0.25,0.9576,0.158567001573775,0,0.048034232960992,0.125,0,1,0,1,48,18,2514,0.57873,0,0,0,0
"1965",3179,0.269510510607456,0,0.0625,0.25,0.0515,0.316678355589049,0,0.721503927837044,0.125,0,1,0,1,39,18,2529,0.59399,0,0,0,0
"1966",3180,0.772387770323518,0,0.0625,0.125,0.3771,0.055071914407365,0,0.158371713993524,0.25,0,1,0,1,37,14,210,0.52079,0,0,0,0
"1967",3181,0.545200713463227,0,0.0625,0.0313,0.7186,0.354049104787309,0,0.633133119198817,0.0625,0,1,0,1,16,6,319,0.44291,0,0,0,0
"1968",3182,0.070491565342522,0,0.0625,0.0313,0.5372,0.829469025277966,0,0.34251781235099,0.25,0,1,0,0.5,60,6,139,0.454,0,0,0,0
"1969",3183,0.396517631984589,0,0.0625,0.0156,0.6197,0.958375830794481,0,0.041083845151867,0.25,0,1,0,1,31,4,3260,0.64422,0,0,0,0
"1970",3184,0.835466992568541,0,0.0625,0.0625,0.4726,0.34523568179403,0,0.753055563622712,0.125,0,1,0,1,89,9,4464,0.56653,0,0,0,0
"1971",3185,0.850815693405553,0,0.0625,0.0625,0.2328,0.217696133894434,0,0.318476417848814,0.125,0,1,0,1,51,9,3370,0.48533,0,0,0,0
"1972",3186,0.014799462619645,0,0.0625,0.0625,0.6336,0.740030045312941,0,0.928305345644306,0.0625,0,1,0,1,35,9,2989,0.51856,0,0,0,0
"1973",3187,0.444446864783554,0,0.0625,0.0313,0.3256,0.677650038631911,0,0.551272698851832,0.0625,0,1,0,1,38,6,4238,0.47516,0,0,0,0
"1974",3210,0.003839650375395,0,0.0625,0.125,0.3544,0.741765119479735,0,0.010997489685985,0.125,0,1,0,1,0,14,84,0.63027,0,0,0,0
"1975",3211,0.367796642639369,0,0.0625,0.0625,0.2966,0.091300174960782,0,0.91251304072976,0.125,0,1,0,0.5,6,9,81,0,0,0,0,0
"1976",3212,0.137000886637815,0,0.0625,0.25,0.9439,0.364469515370791,0,0.161218448941075,0.125,0,1,0,1,97,18,2687,0.5884,0,0,0,0
"1977",3213,0.550165301865866,0,0.0625,0.25,0.5514,0.296316691170303,0,0.330236384453437,0.0625,0,1,0,1,22,18,894,0.59611,0,0,0,0
"1978",3214,0.377165629289251,0,0.0625,0.25,0.0211,0.951358909108852,0,0.200386836345285,0.0625,0,1,0,1,16,18,1887,0.55919,0,0,0,0
"1979",3230,0.943676017246829,0,0.125,0.0625,0.327,0.292933435866192,0,0.658186571478023,0.0625,0,1,0,0.175971,317,9,2373,0.41262,0,0,0,0
"1980",3231,0.119500378181101,0,0.0625,0.125,0.0806,0.587831489580369,0,0.210257659965758,0.0625,0,1,0,0.351943,74,14,1393,0.41279,0,0,0,0
"1981",3232,0.662997848189022,0,0.125,0.0625,0.35,0.511478615682524,0,0.82220801360758,0.0625,0,1,0,0.175971,380,9,1724,0.43859,0,0,0,0
"1982",3233,0.90152003345606,0,0.0625,0.0313,0.5652,0.395217079070871,0,0.433254791959576,0.125,0,1,0,0.087986,34,6,48,0,0,0,0,0
"1983",3234,0.46025913922212,0,0.0625,0.0625,0.1338,0.666137605371584,0,0.284707859590369,0.25,0,1,0,0.351943,7,9,156,0.45211,0,0,0,0
"1984",3235,0.523851004602861,0,0.25,0.0625,0.4251,0.601076073059638,0,0.281147007683454,0.5,0,1,0,0.087986,499,9,507,0,0,0,0,0
"1985",3236,0.77067167842482,0,0.25,0.125,0.2704,0.444552718019767,0,0.928673858274427,0.0625,0,1,0,0.175971,401,14,2027,0.45007,0,0,0,0
"1986",3237,0.100318145484579,0,0.5,0.0625,0.386,0.183915441716994,0,0.482862269652978,0.0625,0,1,0,0.175971,1066,9,2157,0.38993,0,0,0,0
"1987",3238,0.169587331408924,0,0.125,0.125,0.7697,0.232988710818526,0,0.103227656973502,0.0625,0,1,0,0.351943,199,14,1090,0.47266,0,0,0,0
"1988",3291,0.305154701064668,0,0.0625,0.0625,0.4169,0.631326448134996,0,0.455973918045214,0.0625,0,1,0,0.351943,16,9,298,0.52497,0,0,0,0
"1989",3292,0.498292551497163,0,0.0625,0.0625,0.7608,0.954098084414176,0,0.218885066575878,0.0625,0,1,0,0.351943,7,9,164,0.48295,0,0,0,0
"1990",3293,0.568769493458473,0,0.0625,0.25,0.2763,0.896234232168676,0,0.339379979194575,0.0625,0,1,0,0.351943,10,18,1808,0.6022,0,0,0,0
"1991",3294,0.18034452327363,0,0.0625,0.25,0.8996,0.199820941926634,0,0.530944639206707,0.0625,0,1,0,0.351943,22,18,2095,0.59846,0,0,0,0
"1992",3295,0.721920122836649,0,0.0625,0.25,0.8323,0.932762461803527,0,0.109635181827401,0.25,0,1,0,0.351943,25,18,1419,0.56735,0,0,0,0
"1993",3296,0.793109207634349,0,0.0625,0.25,0.9277,0.380111142088587,0,0.501717318851649,0.125,0,1,0,0.351943,0,18,50,0.70134,0,0,0,0
"1994",3297,0.795053208667062,0,0.0625,0.0313,0.2459,0.624584158636078,0,0.470045662287728,0.25,0,1,0,0.175971,39,6,81,0.45616,0,0,0,0
"1995",3324,0.997146648429479,0,0.25,0.125,0.28,0.250263480083499,0,0.184862787074149,0.125,0,1,0,1,378,14,7490,0.6483,0,0,0,0
"1996",3327,0.757116850191496,0,0.125,0.0625,0.0457,0.036609927100751,0,0.753138913309837,0.0625,0,1,0,1,353,9,5871,0.57813,0,0,0,0
"1997",3330,0.557540175521924,0,0.0625,0.0625,0.9051,0.445364527655835,0,0.143949547120154,0.125,0,1,0,1,29,9,1400,0.59542,0,0,0,0
"1998",3336,0.680519740603951,0,0.0625,0.0625,0.6219,0.821335787368139,0,0.67101409526509,0.0625,0,1,0,1,10,9,187,0.6235,0,0,0,0
"1999",3337,0.375955443259125,0,0.0625,0.0625,0.269,0.439848953554781,0,0.427495813113141,0.0625,0,1,0,1,44,9,2237,0.54452,0,0,0,0
"2000",3338,0.36586181167567,0,0.125,0.125,0.7986,0.776704161268557,0,0.254711598737619,0.0625,0,1,0,1,273,14,6404,0.54868,0,0,0,0
"2001",3339,0.110473543224085,0,0.125,0.0625,0.0834,0.890921029489113,0,0.988180030673164,0.125,0,1,0,0.5,256,9,712,0.59748,0,0,0,0
"2002",3340,0.184826663394231,0,0.5,0.0625,0.3773,0.502758109414191,0,0.698647473065171,0.125,0,1,0,1,813,9,5211,0.55524,0,0,0,0
"2003",3341,0.306051908842716,0,0.0625,0.25,0.1138,0.36287618323775,0,0.272806158345113,0.0625,0,1,0,1,142,18,3075,0.67888,0,0,0,0
"2004",3342,0.421755494742564,0,0.125,0.25,0.6303,0.195457202725213,0,0.716267088502844,0.0625,0,1,0,1,215,18,3180,0.58874,0,0,0,0
"2005",3343,0.863033144181123,0,0.125,0.25,0.4767,0.45916334618525,0,0.915322898320913,0.125,0,1,0,1,283,18,2760,0.69418,0,0,0,0
"2006",3344,0.04894684622551,0,0.25,0.25,0.8232,0.73812459881859,0,0.910463330210015,0.125,0,1,0,1,617,18,3631,0.63908,0,0,0,0
"2007",3345,0.402988086162289,0,0.0625,0.25,0.2468,0.201238339152445,0,0.098411922146116,0.0625,0,1,0,1,114,18,1927,0.69826,0,0,0,0
"2008",3346,0.585616509755523,0,0.0625,0.5,0.947,0.374811565938907,0,0.462936410584502,0.0625,0,1,0,1,17,33,524,0.87101,0,0,0,0
"2009",3347,0.532567702161525,0,0.0625,0.0625,0.4649,0.351598407881759,0,0.49566214791941,0.125,0,1,0,1,3,9,162,0.61628,0,0,0,0
"2010",3348,0.650946461312107,0,0.0625,0.0625,0.6589,0.751928776337706,0,0.639894425563386,0.0625,0,1,0,1,37,9,327,0.49664,0,0,0,0
"2011",3349,0.114469940579172,0,0.0625,0.0625,0.8495,0.130175413023787,0,0.441783730957664,0.0625,0,1,0,1,5,9,265,0.68175,0,0,0,0
"2012",3350,0.267650704238907,0,0.0625,0.125,0.8075,0.980829365521998,0,0.424289571747394,0.0625,0,1,0,1,56,14,967,0.50632,0,0,0,0
"2013",3351,0.500409679041237,0,0.0625,0.0313,0.2069,0.292037880995211,0,0.593731106170586,0.0625,0,1,0,0.5,177,6,584,0.40122,0,0,0,0
"2014",3352,0.387981339443113,0,0.125,0.125,0.9569,0.880820606377421,0,0.556371009256202,0.0625,0,1,0,1,298,14,3243,0.52999,0,0,0,0
"2015",3353,0.398869039020908,0,0.0625,0.125,0.7317,0.112269278962847,0,0.985147176176387,0.0625,0,1,0,1,17,14,259,0.71071,0,0,0,0
"2016",3354,0.948344896156138,0,0.125,0.0625,0.0604,0.756694710087711,0,0.336698123405192,0.0625,0,1,0,0.5,290,9,721,0.43914,0,0,0,0
"2017",3355,0.877596174881948,0,0.0625,0.0625,0.6032,0.957104143812611,0,0.462900693559527,0.0625,0,1,0,1,185,9,690,0.58082,0,0,0,0
"2018",3356,0.873128861002348,0,0.125,0.25,0.0963,0.992966120793119,0,0.691550106303091,0.0625,0,1,0,1,313,18,3146,0.66171,0,0,0,0
"2019",3357,0.03885567255925,0,0.0625,0.25,0.9417,0.860362403849721,0,0.641606249264401,0.0625,0,1,0,0.5,64,18,219,0.54929,0,0,0,0
"2020",3358,0.112831234423321,0,0.0625,0.125,0.1766,0.235542607006465,0,0.497290280460463,0.0625,0,1,0,1,113,14,2988,0.57167,0,0,0,0
"2021",3359,0.258413614485875,0,0.125,0.0625,0.2417,0.153193560257829,0,0.146426279420893,0.0625,0,1,0,1,267,9,2121,0.59715,0,0,0,0
"2022",3360,0.16198222578813,0,0.0625,0.0625,0.384,0.155370927644974,0,0.191686263729853,0.0625,0,1,0,0.5,92,9,277,0.51854,0,0,0,0
"2023",3361,0.41418087341888,0,0.0625,0.25,0.6385,0.207983441226636,0,0.944669233002223,0.0625,0,1,0,1,126,18,2149,0.56924,0,0,0,0
"2024",3362,0.470328686686674,0,0.25,0.25,0.4518,0.931282410406394,0,0.338001078614799,0.0625,0,1,0,1,499,18,3211,0.59422,0,0,0,0
"2025",3363,0.09343790195143,0,0.0625,0.125,0.4309,0.033353975616644,0,0.844672894922967,0.0625,0,1,0,0.25,0,14,23,0,0,0,0,0
"2026",3364,0.320703991127638,0,0.0625,0.0625,0.5226,0.074404469546357,0,0.405070577261412,0.0625,0,1,0,1,18,9,2031,0.56499,0,0,0,0
"2027",3365,0.101701576871648,0,0.0625,0.125,0.2879,0.995960410776035,0,0.137831933201838,0.0625,0,1,0,1,101,14,1043,0.57823,0,0,0,0
"2028",3366,0.7867628893032,0,0.0625,0.125,0.1084,0.7669008808275,0,0.006044612763209,0.0625,0,1,0,1,8,14,1051,0.63633,0,0,0,0
"2029",3367,0.528940262144075,0,0.0625,0.0625,0.4166,0.059571974184179,0,0.355323688774408,0.0625,0,1,0,1,44,9,647,0.6616,0,0,0,0
"2030",3368,0.807271958149847,0,0.0625,0.5,0.5802,0.179773545329809,0,0.531216104469532,0.0625,0,1,0,1,13,33,674,0.64769,0,0,0,0
"2031",3369,0.709569840511992,0,0.0625,0.25,0.2236,0.629031369045786,0,0.470339580990273,0.0625,0,1,0,1,0,18,612,0.61529,0,0,0,0
"2032",3370,0.17888298966791,0,0.0625,0.0625,0.8344,0.436611472597653,0,0.009349181889069,0.0625,0,1,0,0.5,29,9,65,0.52777,0,0,0,0
"2033",3371,0.963991519445157,0,0.0625,0.125,0.8645,0.962786260776754,0,0.207416775840313,0.0625,0,1,0,1,158,14,2588,0.59393,0,0,0,0
"2034",3372,0.765722799660811,0,0.0625,0.0625,0.6316,0.618535949744208,0,0.34929827159176,0.0625,0,1,0,1,103,9,1502,0.50073,0,0,0,0
