X,Y,SP_ID,AGEB_ID,CVEGEO,antiguedad,abastecimi,capacidad,cal_agua,contaminat,crec_urb,desp_agua,desv_agua,efic_serv,elevacion,escasez,falla_in,Falta_in,falta_dren,gasto,health,ingreso,monto,obstruc,pet_del_dr,pet_usr_d,poblacion,ponding,pres_hid,CM,estado,municipio,KMEANS5,PRECIP,ACUIF
-99.2998748078721,19.5326948634983,108,805,"""1501300010429""",9,8,9999,66,66,1.78,71,0,66,0.1,0.0625,0.033,0,1,0,9999,0.95669,14,7,0.351943,0,225,9999,26,0,15,13,9999,9999,9999
-99.2568985756561,19.5238336164743,109,806,"""1501300010433""",18,47,9999,8,5,53.85,90,0,59,0.1,0.0625,0.132,0.0218,1,0,9999,0.93612,64,40,0.351943,0,4499,9999,0,0,15,13,9999,9999,2
-99.2463544400163,19.5263388127238,110,807,"""1501300010448""",18,125,9999,8,6,53.33,57,0,97,0,0.0625,0.131,0.1175,1,0,9999,0.92589,27,59,0.351943,0,2914,9999,80,0,15,13,9999,9999,2
-99.2388012487309,19.5903565543853,111,808,"""1501300010490""",18,77,9999,62,89,100,60,0,47,0.1,0.0625,0.134,0.1139,1,0,9999,0.6887,14,38,0.351943,0,5966,9999,1,0,15,13,9999,9999,3
-99.2428906092042,19.588934638679,112,809,"""1501300010503""",18,7,9999,31,5,100,77,0,57,0.1,0.0625,0.134,0.0765,1,0,9999,0.67187,26,15,0.351943,0,2242,9999,26,0,15,13,9999,9999,3
-99.2356922958109,19.5821824401921,113,810,"""1501300010522""",18,284,9999,35,78,100,65,0,37,0,0.0625,0.13,0.083,1,0,9999,0.83193,47,11,0.351943,0,4828,9999,99,0,15,13,9999,9999,3
-99.2214439878229,19.5823675056079,114,811,"""1501300010556""",18,242,9999,30,72,100,7,0,16,0.1,0.0625,0.133,0.0969,1,0,9999,0.60654,80,16,0.351943,0.2,7146,9999,18,0,15,13,9999,9999,2
-99.2253884413636,19.5778410527852,115,812,"""1501300010560""",18,89,9999,79,88,100,54,0,56,0,0.0625,0.132,0.1019,1,0,9999,0.7325,4,56,0.351943,0,5320,9999,56,0,15,13,9999,9999,2
-99.2624980190053,19.5906532257091,116,813,"""150130001058A""",18,13,9999,71,92,100,52,0,39,0.2,0.0625,0.133,0.0428,1,0,9999,0.79506,34,35,0.351943,0,1050,9999,68,0,15,13,9999,9999,3
-99.2587398383738,19.5919132993607,117,814,"""1501300010594""",18,1,9999,53,13,100,74,0,56,0.2,0.0625,0.132,0.0135,1,0,9999,0.80347,6,58,0.351943,0,960,9999,17,0,15,13,9999,9999,3
-99.2579670589093,19.5891614504917,118,815,"""1501300010607""",18,11,9999,64,71,100,95,0,12,0.1,0.0625,0.133,0.0338,1,0,9999,0.73399,78,91,0.351943,0,1690,9999,40,0,15,13,9999,9999,3
-99.2595660733187,19.5899631947678,119,816,"""1501300010611""",18,3,9999,99,5,100,30,0,87,0.2,0.0625,0.132,0.0284,1,0,9999,0.80874,90,74,0.351943,0,1257,9999,69,0,15,13,9999,9999,3
-99.2606714719178,19.5888167233549,120,817,"""1501300010626""",18,3,9999,85,47,100,61,0,22,0.1,0.0625,0.133,0.0123,1,0,9999,0.77798,79,77,0.351943,0,1200,9999,39,0,15,13,9999,9999,3
-99.2480221410066,19.581220258456,121,818,"""1501300010630""",18,6,9999,73,91,100,41,0,44,0.1,0.0625,0.131,0.0161,1,0,9999,0.59955,60,9,0.351943,0,5272,9999,40,0,15,13,9999,9999,2
-99.2611050323493,19.590922131701,122,819,"""1501300010645""",18,5,9999,14,32,100,76,0,4,0.2,0.0625,0.132,0.031,1,0,9999,0.77623,85,18,0.351943,0,821,9999,56,0,15,13,9999,9999,3
-99.3103164032307,19.5703548670822,123,820,"""150130001065A""",14,43,9999,100,79,0,21,0,97,0.2,0.0625,0.067,0.0248,1,0,9999,0.94606,58,54,0.351943,0,935,9999,24,0,15,13,9999,9999,3
-99.3231658113439,19.5696457763215,124,821,"""1501300010664""",14,106,9999,43,38,0,5,0,89,0.2,0.0625,0.067,0.0263,1,0,9999,0.95639,75,42,0.351943,0,3257,9999,74,0,15,13,9999,9999,3
-99.3122506053663,19.5796833099228,125,822,"""1501300010679""",14,66,9999,89,29,0,87,0,22,0.2,0.0625,0.066,0.0195,1,0,9999,0.94896,43,72,0.351943,0,1970,9999,71,0,15,13,9999,9999,3
-99.2243428802536,19.5585943598242,126,823,"""1501300010700""",18,21,9999,76,99,100,71,0,15,0,0.0625,0.13,0.0329,1,0,9999,0.93104,82,75,0.351943,0,778,9999,72,0,15,13,9999,9999,2
-99.2173791517796,19.5868978254018,127,824,"""1501300010715""",18,9,9999,29,67,100,55,0,38,0.1,0.0625,0.135,0.0377,1,0,9999,0.60657,17,16,0.351943,0,3792,9999,67,0.001199,15,13,9999,9999,3
-99.2243202601459,19.6056454240665,128,825,"""150130001072A""",18,30,9999,13,7,100,85,0,88,0.1,0.0625,0.136,0.011,1,0,9999,0.74708,10,64,0.351943,0,747,9999,84,0.003264,15,13,9999,9999,3
-99.2151305206275,19.5966023000514,129,826,"""1501300010734""",18,228,9999,43,76,87.23,90,0,49,0.1,0.0625,0.135,0.0893,1,0,9999,0.58032,52,7,0.351943,0.4,6486,9999,33,0.001283,15,13,9999,9999,3
-99.2682626805336,19.5295427603815,130,827,"""1501300010749""",9,18,9999,73,46,0.78,7,0,79,0.1,0.0625,0.032,0.0672,1,0,9999,0.70147,28,26,0.351943,0,1459,9999,57,0,15,13,9999,9999,2
-99.2438026752846,19.6074915997162,131,828,"""1501300010772""",18,69,9999,85,7,100,43,0,53,0.1,0.0625,0.135,0.089,1,0,9999,0.70826,67,12,0.351943,0,3374,9999,39,0,15,13,9999,9999,3
-99.2754650017177,19.5541380452128,132,829,"""1501300010787""",9,31,9999,58,79,11.36,64,0,52,0.1,0.0625,0.031,0.1357,1,0,9999,0.83938,2,58,0.351943,0,1743,9999,70,0,15,13,9999,9999,2
-99.2743918343892,19.562375034212,133,830,"""1501300010791""",6,0,9999,23,97,8.16,32,0,92,0.1,0.0625,0.013,0.1029,1,0,9999,0.7905,31,74,0.351943,0,229,9999,39,0,15,13,9999,9999,2
-99.2346540896863,19.5671485418763,134,831,"""1501300010895""",18,70,9999,5,10,100,80,0,96,0,0.0625,0.129,0.0661,1,0,9999,0.90235,21,16,0.351943,0.2,5030,9999,48,0,15,13,9999,9999,2
-99.2462514300065,19.53309339768,135,832,"""1501300010912""",18,183,9999,5,80,86.05,23,0,89,0,0.0625,0.131,0.0488,1,0,9999,0.72329,78,51,0.351943,0.1,7817,9999,90,0,15,13,9999,9999,2
-99.244086363023,19.5389365699385,136,833,"""1501300010927""",18,51,9999,89,74,100,75,0,31,0.1,0.0625,0.132,0.0422,1,0,9999,0.71216,12,63,0.351943,0,6971,9999,5,0,15,13,9999,9999,2
-99.2492229397848,19.5436521991685,137,834,"""1501300010931""",9,151,9999,58,56,25.98,21,0,22,0,0.0625,0.03,0.0516,1,0,9999,0.64364,100,63,0.351943,0.2,9634,9999,96,0,15,13,9999,9999,2
-99.2528131398935,19.5820899996445,138,835,"""1501300010946""",18,9,9999,42,82,100,59,0,34,0.1,0.0625,0.132,0.0546,1,0,9999,0.64194,21,60,0.351943,0,2905,9999,15,0,15,13,9999,9999,2
-99.2639777692141,19.6020469682661,139,836,"""1501300010950""",18,6,9999,48,62,100,23,0,30,0.1,0.0625,0.134,0.0288,1,0,9999,0.59849,29,89,0.351943,0,3170,9999,3,0,15,13,9999,9999,3
-99.2338800586791,19.5921769536455,140,837,"""1501300010965""",18,87,9999,83,75,100,40,0,100,0.1,0.0625,0.134,0.037,1,0,9999,0.70218,58,23,0.351943,0,4313,9999,7,0,15,13,9999,9999,3
-99.2295345248839,19.5980035361344,141,838,"""150130001097A""",18,16,9999,53,17,100,96,0,9,0.1,0.0625,0.134,0.0145,1,0,9999,0.94352,63,12,0.351943,0,4012,9999,84,0,15,13,9999,9999,3
-99.2493829955167,19.5745104252259,142,839,"""1501300010984""",18,4,9999,61,98,100,42,0,91,0.1,0.0625,0.129,0.1709,1,0,9999,0.84625,4,100,0.351943,0,3141,9999,77,0,15,13,9999,9999,2
-99.2528754914517,19.5746259414982,143,840,"""1501300010999""",18,71,9999,11,68,100,96,0,76,0.1,0.0625,0.13,0.028,1,0,9999,0.88849,70,54,0.351943,0,4308,9999,54,0,15,13,9999,9999,2
-99.2398620643839,19.5751785132251,144,841,"""1501300011003""",18,124,9999,38,50,100,65,0,47,0,0.0625,0.13,0.1053,1,0,9999,0.57145,21,3,0.351943,0,6782,9999,44,0,15,13,9999,9999,2
-99.2440662006724,19.5731022814706,145,842,"""1501300011018""",18,1108,9999,41,90,100,39,0,74,0,0.0625,0.129,0.1225,1,0,9999,0.69465,83,76,0.351943,0,10364,9999,47,0,15,13,9999,9999,2
-99.2464418276022,19.5782563964682,146,843,"""1501300011022""",18,31,9999,14,72,100,73,0,14,0.1,0.0625,0.13,0.0356,1,0,9999,0.63303,14,76,0.351943,0,6336,9999,49,0,15,13,9999,9999,2
-99.2493735671116,19.5675936954446,147,844,"""1501300011037""",33,52,9999,57,32,100,64,0,9,0,0.0625,0.264,0.0739,1,0,9999,0.87652,25,17,0.351943,0,4303,9999,19,0,15,13,9999,9999,2
-99.2446086268804,19.5682936143028,148,845,"""1501300011041""",33,20,9999,87,31,100,37,0,27,0,0.0625,0.264,0.0756,1,0,9999,0.69211,12,47,0.351943,0,5112,9999,42,0,15,13,9999,9999,2
-99.2633032167247,19.5615781252309,149,846,"""1501300011056""",33,41,9999,49,59,100,20,0,49,0.1,0.0625,0.268,0.0804,1,0,9999,0.82248,81,32,0.351943,0,3009,9999,40,0,15,13,9999,9999,2
-99.264104249191,19.5564302495711,150,847,"""1501300011060""",33,37,9999,66,40,100,43,0,78,0.1,0.0625,0.267,0.0423,1,0,9999,0.85977,16,60,0.351943,0,2628,9999,52,0,15,13,9999,9999,2
-99.2543044861071,19.5525677902815,151,848,"""1501300011075""",18,126,9999,64,19,62.5,39,0,47,0.1,0.0625,0.13,0.1169,1,0,9999,0.91115,81,88,0.351943,0,4158,9999,90,0,15,13,9999,9999,2
-99.2498722522727,19.5544761779011,152,849,"""150130001108A""",18,77,9999,27,11,97.37,4,0,82,0.1,0.0625,0.13,0.0982,1,0,9999,0.93119,54,26,0.351943,0,3580,9999,75,0,15,13,9999,9999,2
-99.2407230022667,19.5561923726988,153,850,"""1501300011094""",33,84,9999,33,18,100,80,0,17,0,0.0625,0.264,0.0675,1,0,9999,0.8548,45,88,0.351943,0,2237,9999,92,0,15,13,9999,9999,2
-99.2351628778698,19.5577976686493,154,851,"""1501300011107""",18,257,9999,30,62,100,3,0,67,0,0.0625,0.13,0.0401,1,0,9999,0.80931,7,77,0.351943,0,4048,9999,91,0,15,13,9999,9999,2
-99.2277241992373,19.6040947431059,155,852,"""1501300011111""",18,161,9999,71,69,100,36,0,70,0.1,0.0625,0.136,0.0411,1,0,9999,0.87752,48,89,0.351943,0,3774,9999,12,0.001925,15,13,9999,9999,3
-99.227143490158,19.5958783555462,156,853,"""1501300011130""",18,60,9999,2,56,100,70,0,76,0.1,0.0625,0.134,0.0346,1,0,9999,0.77332,3,92,0.351943,0,2182,9999,97,0,15,13,9999,9999,3
-99.2409946305067,19.5996624914628,157,854,"""1501300011179""",18,40,9999,26,49,100,40,0,71,0.1,0.0625,0.134,0.0404,1,0,9999,0.56721,5,9,0.351943,0,4360,9999,16,0,15,13,9999,9999,3
-99.2397116656264,19.5966648901688,158,855,"""1501300011183""",18,49,9999,40,42,100,59,0,39,0.1,0.0625,0.134,0.0307,1,0,9999,0.62176,85,55,0.351943,0,6055,9999,44,0,15,13,9999,9999,3
-99.2496369471662,19.5937378626618,159,856,"""1501300011198""",18,184,9999,38,37,100,28,0,50,0.1,0.0625,0.136,0.031,1,0,9999,0.63257,32,22,0.351943,0,3289,9999,11,0.00265,15,13,9999,9999,3
-99.2715648671269,19.5907978310708,160,857,"""1501300011234""",18,35,9999,49,23,100,1,0,11,0.1,0.0625,0.134,0.0368,1,0,9999,0.58862,78,52,0.351943,0,5003,9999,33,0,15,13,9999,9999,3
-99.2744658896625,19.5891932608981,161,858,"""1501300011249""",18,25,9999,54,72,96.67,19,0,98,0.1,0.0625,0.132,0.0359,1,0,9999,0.63695,90,0,0.351943,0,3668,9999,79,0,15,13,9999,9999,3
-99.2689999978259,19.5852321257441,162,859,"""1501300011253""",18,68,9999,16,18,95.83,68,0,68,0.1,0.0625,0.131,0.012,1,0,9999,0.61572,15,41,0.351943,0,3199,9999,31,0,15,13,9999,9999,3
-99.2698361788374,19.5492013377877,163,860,"""1501300011268""",14,21,9999,20,3,20.91,18,0,67,0.1,0.0625,0.063,0.0087,1,0,9999,0.92251,57,96,0.351943,0,3168,9999,7,0,15,13,9999,9999,2
-99.2590129743401,19.5398578582,164,861,"""1501300011272""",9,72,9999,39,42,9.26,9,0,96,0.1,0.0625,0.03,0.0179,1,0,9999,0.88182,50,58,0.351943,0,3549,9999,18,0,15,13,9999,9999,2
-99.2656436676242,19.5884794316125,165,862,"""1501300011287""",18,16,9999,30,67,100,39,0,97,0.1,0.0625,0.132,0.0086,1,0,9999,0.62332,97,18,0.351943,0,3117,9999,61,0,15,13,9999,9999,3
-99.2619238500847,19.5865522012498,166,863,"""1501300011291""",18,50,9999,3,9,100,90,0,51,0.1,0.0625,0.133,0.0052,1,0,9999,0.69514,6,46,0.351943,0,3979,9999,83,0,15,13,9999,9999,3
-99.2646398773669,19.5844408398368,167,864,"""1501300011304""",18,38,9999,31,1,100,29,0,23,0.1,0.0625,0.132,0.023,1,0,9999,0.68034,88,57,0.351943,0,2577,9999,93,0,15,13,9999,9999,3
-99.258619045011,19.5817981826232,168,865,"""1501300011319""",14,87,9999,0,59,39.66,55,0,75,0.1,0.0625,0.064,0.0323,1,0,9999,0.83352,42,67,0.351943,0,3714,9999,91,0,15,13,9999,9999,3
-99.2556248120179,19.5775097027648,169,866,"""1501300011323""",18,27,9999,71,77,100,14,0,80,0.1,0.0625,0.13,0.0855,1,0,9999,0.9351,63,32,0.351943,0,2047,9999,22,0,15,13,9999,9999,2
-99.2537905009219,19.588891750529,170,867,"""1501300011338""",18,59,9999,27,36,100,81,0,51,0.1,0.0625,0.133,0.0447,1,0,9999,0.61416,6,39,0.351943,0,6118,9999,69,0,15,13,9999,9999,3
-99.2499560445868,19.585689947178,171,868,"""1501300011342""",18,42,9999,27,45,100,60,0,92,0.1,0.0625,0.134,0.1446,1,0,9999,0.59738,49,62,0.351943,0,5113,9999,50,0,15,13,9999,9999,3
-99.230814910504,19.5549958740353,172,869,"""1501300011357""",18,50,9999,13,54,100,66,0,85,0.1,0.0625,0.13,0.042,1,0,9999,0.72351,83,65,0.351943,0,4369,9999,37,0,15,13,9999,9999,2
-99.2343406964724,19.5474588996708,173,870,"""1501300011361""",18,104,9999,64,98,100,82,0,94,0,0.0625,0.128,0.1026,1,0,9999,0.72655,24,60,0.351943,0,5882,9999,98,0,15,13,9999,9999,2
-99.22947212293,19.5493149299947,174,871,"""1501300011376""",18,144,9999,27,76,100,60,0,30,0,0.0625,0.129,0.1574,1,0,9999,0.74243,87,43,0.351943,0,7422,9999,50,0,15,13,9999,9999,2
-99.2462522296871,19.5909885511908,175,872,"""1501300011380""",18,19,9999,41,88,100,57,0,92,0.1,0.0625,0.134,0.0676,1,0,9999,0.61236,49,19,0.351943,0,3864,9999,36,0,15,13,9999,9999,3
-99.243918743182,19.5857170216697,176,873,"""1501300011395""",18,30,9999,10,8,100,46,0,63,0.1,0.0625,0.133,0.0371,1,0,9999,0.65027,99,33,0.351943,0,5019,9999,61,0,15,13,9999,9999,3
-99.2389480433253,19.5789812944372,177,874,"""1501300011408""",18,13,9999,3,33,100,48,0,34,0.1,0.0625,0.131,0.0304,1,0,9999,0.72953,78,30,0.351943,0,5862,9999,18,0,15,13,9999,9999,2
-99.2208769997882,19.6017481310909,178,875,"""1501300011412""",18,275,9999,1,95,100,15,0,58,0.1,0.0625,0.135,0.0724,1,0,9999,0.64033,1,29,0.351943,0,4552,9999,50,0,15,13,9999,9999,3
-99.2184559131711,19.5961632451534,179,876,"""1501300011427""",18,48,9999,43,99,100,27,0,89,0.1,0.0625,0.135,0.0294,1,0,9999,0.63019,68,41,0.351943,0,6302,9999,10,0.000167,15,13,9999,9999,3
-99.2232556184655,19.5947331563061,180,877,"""1501300011431""",18,99,9999,67,89,100,27,0,13,0.1,0.0625,0.134,0,1,0,9999,0.65267,78,48,0.351943,0,5583,9999,68,0,15,13,9999,9999,3
-99.225584777215,19.5869957038441,181,878,"""1501300011446""",18,76,9999,26,41,100,48,0,13,0.1,0.0625,0.133,0.0593,1,0,9999,0.65528,63,75,0.351943,0,4963,9999,61,0,15,13,9999,9999,3
-99.2211997361652,19.589065665287,182,879,"""1501300011450""",18,41,9999,54,76,100,22,0,11,0.1,0.0625,0.135,0.0862,1,0,9999,0.59694,10,31,0.351943,0,6140,9999,84,0.00053,15,13,9999,9999,3
-99.2237138551878,19.5727935889558,183,880,"""1501300011465""",18,79,9999,91,25,100,33,0,3,0,0.0625,0.131,0.0663,1,0,9999,0.83322,99,91,0.351943,0.3,3384,9999,65,0,15,13,9999,9999,2
-99.2163943664462,19.572329420844,184,881,"""150130001147A""",18,87,9999,1,70,100,9,0,90,0,0.0625,0.131,0.0372,1,0,9999,0.67589,87,22,0.351943,0,9279,9999,88,0,15,13,9999,9999,2
-99.2602040106753,19.601639223138,185,882,"""1501300011484""",18,39,9999,17,94,100,48,0,94,0.1,0.0625,0.134,0.0253,1,0,9999,0.56515,21,60,0.351943,0,5864,9999,61,0,15,13,9999,9999,3
-99.2550502167713,19.6017687257412,186,883,"""1501300011499""",18,38,9999,18,86,100,13,0,58,0.1,0.0625,0.135,0.0393,1,0,9999,0.56936,41,21,0.351943,0,6790,9999,3,0.000112,15,13,9999,9999,3
-99.2568992151499,19.606505616756,187,884,"""1501300011501""",18,47,9999,63,40,100,76,0,35,0.1,0.0625,0.135,0.0348,1,0,9999,0.63395,86,30,0.351943,0,4847,9999,90,0.000558,15,13,9999,9999,3
-99.2498933448937,19.605103711382,188,885,"""1501300011516""",18,77,9999,37,63,100,87,0,70,0.1,0.0625,0.135,0.0216,1,0,9999,0.66524,11,96,0.351943,0,4163,9999,94,0.001227,15,13,9999,9999,3
-99.2643702900011,19.6056670316334,189,886,"""1501300011520""",18,62,9999,14,0,100,76,0,38,0.1,0.0625,0.134,0.0303,1,0,9999,0.59058,39,69,0.351943,0,4306,9999,79,0,15,13,9999,9999,3
-99.2676861529173,19.5993407376209,190,887,"""1501300011535""",18,17,9999,34,0,100,60,0,77,0.1,0,0.134,0.066,1,0,9999,0.56825,30,15,0.351943,0,3667,9999,64,0,15,13,9999,9999,3
-99.2321694094648,19.6078461765464,191,888,"""150130001154A""",18,35,9999,20,5,100,11,0,2,0.1,0,0.136,0.0642,1,0,9999,0.80781,95,44,0.351943,0,1551,9999,80,0.001785,15,13,9999,9999,3
-99.2320489958105,19.6057546716282,192,889,"""1501300011554""",18,82,9999,84,63,100,61,0,64,0.1,0,0.135,0.0976,1,0,9999,0.79656,30,64,0.351943,0,1980,9999,54,0,15,13,9999,9999,3
-99.2319441736704,19.6020480063532,193,890,"""1501300011569""",18,109,9999,66,16,100,69,0,72,0.1,0,0.134,0.25,1,0,9999,0.8824,45,86,0.351943,0,3227,9999,13,0,15,13,9999,9999,3
-99.2472384257211,19.6030910860427,194,891,"""1501300011573""",18,50,9999,17,60,100,30,0,33,0.1,0,0.136,0.2056,1,0,9999,0.645,32,52,0.351943,0,3017,9999,17,0.001506,15,13,9999,9999,3
-99.2495835540135,19.5995885186231,195,892,"""1501300011588""",18,1135,9999,33,19,100,51,0,95,0.1,0,0.134,0.099,1,0,9999,0.55984,88,43,0.175971,0,4198,9999,82,0,15,13,9999,9999,3
-99.2962994683354,19.5633103808589,196,893,"""1501300011592""",9,5,9999,46,57,0,91,0,38,0.2,0,0.033,0.2986,1,0,9999,0.99607,94,78,0.351943,0,257,9999,18,0,15,13,9999,9999,9999
-99.2965188795146,19.5590226524685,197,894,"""1501300011605""",9,0,9999,78,41,0,2,0,89,0.3,0,0.031,0.4658,1,0,9999,9999,46,13,0,0,0,9999,26,0,15,13,9999,9999,9999
-99.2728124708583,19.5945849924836,198,895,"""150130001161A""",18,7,9999,88,47,100,100,0,79,0.2,0,0.134,0.0644,1,0,9999,0.68824,40,45,0.351943,0,4092,9999,71,0,15,13,9999,9999,3
-99.2692252051924,19.5954062380604,199,896,"""1501300011624""",18,15,9999,4,78,100,57,0,14,0.2,0,0.134,0.0781,1,0,9999,0.82446,27,65,0.351943,0,1637,9999,54,0,15,13,9999,9999,3
-99.2666947117175,19.5918156886166,200,897,"""1501300011639""",18,1,9999,21,6,100,99,0,50,0.1,0,0.133,0.0616,1,0,9999,0.6589,67,50,0.351943,0,2321,9999,85,0,15,13,9999,9999,3
-99.2457233157211,19.5997255018681,201,898,"""1501300011643""",18,371,9999,0,77,100,36,0,39,0.1,0,0.135,0.2,1,0,9999,0.57601,17,36,0.351943,0,3033,9999,8,0.000167,15,13,9999,9999,3
-99.2463956921033,19.5963331248052,202,899,"""1501300011658""",18,524,9999,74,90,100,97,0,8,0.1,0,0.134,0.1295,1,0,9999,0.54498,20,59,0.351943,0,3618,9999,76,0,15,13,9999,9999,3
-99.2434610041081,19.5932501855901,203,900,"""1501300011662""",18,12,9999,25,95,100,46,0,7,0.1,0,0.134,0.0714,1,0,9999,0.66609,14,63,0.351943,0,4691,9999,56,0,15,13,9999,9999,3
-99.2404838012564,19.5591059558009,204,901,"""1501300011677""",33,51,9999,55,19,100,91,0,65,0,0,0.264,0.0492,1,0,9999,0.87921,0,63,0.351943,0,1771,9999,8,0,15,13,9999,9999,2
-99.2363842034779,19.5611848157959,205,902,"""1501300011681""",18,116,9999,38,86,100,21,0,95,0.1,0,0.13,0.2222,1,0,9999,0.87777,67,84,0.351943,0,4011,9999,87,0,15,13,9999,9999,2
-99.2311843896327,19.5622889935137,206,903,"""1501300011696""",18,140,9999,84,91,100,35,0,58,0,0,0.131,0.1326,1,0,9999,0.88738,56,62,0.351943,0,3743,9999,84,0,15,13,9999,9999,2
-99.3052900709263,19.5862112770255,207,904,"""1501300011709""",14,17,9999,100,84,0,54,0,25,0.2,0,0.064,0.1591,1,0,9999,0.92161,41,26,0.351943,0,230,9999,70,0,15,13,9999,9999,3
-99.2557660466973,19.566426087674,208,905,"""1501300011713""",33,68,9999,53,93,92,65,0,52,0.1,0,0.265,0.0541,1,0,9999,0.80583,17,13,0.351943,0,2988,9999,45,0,15,13,9999,9999,2
-99.2569846944316,19.5632178696507,209,906,"""1501300011728""",33,70,9999,82,93,100,78,0,71,0.1,0,0.266,0.229,1,0,9999,0.8208,4,99,0.351943,0,3768,9999,3,0,15,13,9999,9999,2
-99.2497517656772,19.560262698916,210,907,"""1501300011732""",33,54,9999,72,39,100,36,0,68,0,0,0.266,0.022,1,0,9999,0.86776,5,31,0.351943,0,3634,9999,75,0,15,13,9999,9999,2
-99.2634978892272,19.5948633400995,211,908,"""1501300011747""",18,17,9999,35,99,100,35,0,25,0.2,0,0.133,0.0526,1,0,9999,0.8384,49,35,0.351943,0,1673,9999,28,0,15,13,9999,9999,3
-99.2628618126536,19.5980913048881,212,909,"""1501300011751""",18,28,9999,86,45,100,21,0,36,0.1,0,0.134,0.0161,1,0,9999,0.57771,33,88,0.351943,0,2416,9999,92,0,15,13,9999,9999,3
-99.2586889402227,19.594936416153,213,910,"""1501300011766""",18,32,9999,99,22,100,74,0,15,0.1,0,0.133,0.1541,1,0,9999,0.56003,72,99,0.351943,0,2909,9999,10,0,15,13,9999,9999,3
-99.2571013041587,19.5979152233358,214,911,"""1501300011770""",18,0,9999,81,77,100,100,0,89,0.1,0,0.134,0.1222,1,0,9999,0.57971,29,19,0.351943,0,3780,9999,36,0,15,13,9999,9999,3
-99.2544780917423,19.595479508604,215,912,"""1501300011785""",18,64,9999,42,9,100,38,0,63,0.1,0,0.134,0.0301,1,0,9999,0.5474,10,16,0.351943,0,3641,9999,55,0,15,13,9999,9999,3
-99.2538322948713,19.5927691452623,216,913,"""150130001179A""",18,19,9999,86,20,100,22,0,31,0.2,0,0.135,1,1,0,9999,0.62784,17,26,0.351943,0,1808,9999,32,0.000809,15,13,9999,9999,3
-99.2414249022319,19.6038929661428,217,914,"""1501300011802""",18,27,9999,49,85,100,37,0,84,0.1,0,0.135,0.061,1,0,9999,0.60957,72,46,0.351943,0,3032,9999,29,8.4E-05,15,13,9999,9999,3
-99.2372180746693,19.6066767840965,218,915,"""1501300011817""",18,135,9999,47,76,100,35,0,6,0.1,0,0.135,0.0287,1,0,9999,0.69768,58,94,0.351943,0,2610,9999,65,0.000642,15,13,9999,9999,3
-99.2712649858322,19.5744220490442,219,916,"""1501300011821""",14,0,9999,42,100,0,84,0,95,0.2,0,0.064,0.6875,1,0,9999,9999,97,94,0,0,0,9999,44,0,15,13,9999,9999,2
-99.2303625238638,19.6084253353823,220,917,"""1501300011836""",14,0,9999,75,71,25,38,0,21,0.1,0,0.068,0.1008,1,0,9999,9999,23,15,0,0,0,9999,9,0.001813,15,13,9999,9999,3
-99.2386604570049,19.6102713713776,221,918,"""1501300011840""",14,24,9999,11,98,63.64,59,0,35,0.1,0,0.068,0.6667,1,0,9999,0.72721,19,40,0.351943,0,749,9999,8,0.002399,15,13,9999,9999,3
-99.2811869956401,19.5900404249561,222,919,"""1501300011855""",14,7,9999,33,94,100,45,0,20,0.2,0,0.065,0.721,1,0,9999,0.92859,42,0,0.351943,0,528,9999,34,0,15,13,9999,9999,3
-99.2927018158165,19.5469731119488,223,920,"""150130001186A""",6,15,9999,61,21,8.4,80,0,54,0.2,0,0.017,0.7681,1,0,9999,0.98524,64,11,0.351943,0,2957,9999,91,0.000669,15,13,9999,9999,9999
-99.3231763477018,19.5841722579741,224,921,"""1501300011874""",6,76,9999,91,21,0,68,0,76,0.2,0,0.017,0.0245,1,0,9999,0.89538,56,84,0.175971,0,186,9999,95,0.000976,15,13,9999,9999,3
-98.7486484791579,19.7263280521907,225,975,"""1501600010149""",9,134,9999,9,100,0,45,0,65,0.1,0,0.033,0.0336,1,0,9999,0.50946,91,99,0.5,4.8,516,9999,95,0,15,16,9999,9999,3
-98.760314147341,19.7264479764085,226,976,"""1501600010219""",14,48,9999,93,50,0,87,0,61,0.1,0,0.067,0.027,1,0,9999,0.63313,36,55,1,1.1,1434,9999,98,0,15,16,9999,9999,3
-98.7548825924666,19.722910691917,227,977,"""1501600010223""",14,145,9999,96,78,1.52,92,0,12,0.1,0,0.067,0.0469,1,0,9999,0.60243,4,28,1,1.4,1374,9999,83,0,15,16,9999,9999,3
-98.6356354538453,19.7315691457283,228,978,"""150160006005A""",9,31,9999,37,83,42.11,18,0,82,0.3,0,0.033,0.0374,1,0,9999,0.5078,34,62,1,1.2,1683,9999,55,0,15,16,9999,9999,3
-98.6404708031383,19.7296998991027,229,979,"""1501600060064""",18,37,9999,95,35,56.25,41,0,31,0.3,0,0.135,0.2358,1,0,9999,0.4331,28,20,1,4.1,820,9999,69,0,15,16,9999,9999,3
-98.6315807225028,19.7287109706191,230,980,"""1501600060079""",18,35,9999,22,14,68.42,77,0,18,0.3,0,0.135,0.065,1,0,9999,0.57713,80,45,1,1.1,1861,9999,56,0,15,16,9999,9999,3
-98.6382526563072,19.7263734021159,231,981,"""1501600060083""",18,11,9999,10,87,75,57,0,94,0.3,0,0.135,0.0437,1,0,9999,0.47951,83,21,1,2.2,576,9999,45,0,15,16,9999,9999,3
